182292,62376
222750,11262
204243,11262
206448,62074
207084,62074
177951,11262
164457,34092
164457,56714
250947,56714
250947,34092
154098,34092
154098,56714
216948,34092
216948,56714
220269,11262
187707,56714
187707,34092
167652,11262
228438,56714
228438,34092
184950,34092
184950,56714
64959,11262
244971,56714
244971,34092
231708,56714
231708,34092
244173,34092
244173,56714
244005,11262
203274,62376
203274,1370
212301,56714
212301,34092
241350,56714
241350,34092
175878,34092
175878,56714
197529,11262
229737,62376
229737,1370
211812,56714
211812,34092
184950,11262
226662,56714
226662,34092
207222,57414
155100,11262
213978,11262
206433,62074
206625,62074
206637,62074
242412,62074
208524,62074
212571,62074
219048,62376
219048,1370
195507,56714
195507,34092
235932,62074
210840,62074
241389,62074
207096,62074
196311,62074
212211,56714
212211,34092
230010,62074
229977,34092
229977,56714
164970,34092
164970,56714
241824,62074
67335,11262
206928,62074
206988,62074
250749,62074
249216,62074
206838,62074
253506,62074
250275,62074
208206,11262
195723,34092
195723,56714
161058,56714
161058,34092
207144,56714
206406,56714
206811,34092
207144,34092
206811,56714
206406,34092
207339,56714
252081,34092
207339,34092
252081,56714
187875,62376
187875,1370
222669,34092
222669,56714
245976,11262
165717,62376
188700,62376
165717,1370
188700,1370
215112,56714
215112,34092
207597,62376
207597,1370
206364,11262
244680,1370
244680,62376
129204,56714
129204,34092
157767,11262
243390,11262
205722,1370
205722,62376
157416,1370
157416,62376
227295,56714
227295,34092
212430,56714
212430,34092
210000,11262
211950,34092
211950,56714
251631,34092
242571,34092
251631,56714
242571,56714
208503,56714
208503,34092
231708,62376
231708,1370
154434,11262
213102,11262
229737,56714
229737,34092
232614,1370
232614,62376
211140,51316
206748,57414
61344,62074
199854,62376
199854,1370
210129,34092
210129,56714
205188,34092
205188,56714
156063,11262
176577,34092
176577,56714
198552,62376
198552,1370
210897,62074
206367,62074
206646,62074
178458,11262
208053,62074
196302,62074
206856,62074
157854,11262
186987,56714
186987,34092
212526,11262
207396,56714
207396,34092
203328,56714
203328,34092
232404,62074
161787,11262
246618,62074
210876,62376
210876,1370
67335,56714
241389,34092
241389,56714
67335,34092
61692,1370
210168,62376
210168,1370
61692,62376
244158,34092
244158,56714
210954,11262
235458,34092
235458,56714
192618,62376
192618,1370
242151,62074
198882,62074
210690,62074
221526,62074
208572,62074
253671,34092
253671,56714
205188,62074
210129,62074
246618,56714
246618,34092
192942,34092
192942,56714
192714,11262
173940,11262
242151,57414
198882,57414
208788,57414
154665,11262
208758,34092
219231,56714
208758,56714
219231,34092
206361,56714
206361,34092
25743,11262
158658,56714
158658,34092
208812,34092
208812,56714
244680,56714
244680,34092
208554,34092
208554,56714
61692,57414
210168,57414
173667,56714
173667,34092
210393,57414
234093,57414
205812,56714
205812,34092
173613,34092
173613,56714
67158,56714
67158,34092
239577,11262
153999,56714
153999,34092
198534,11262
237804,62376
237804,1370
72117,34092
72117,56714
223782,34092
223782,56714
222759,62074
181593,1370
181593,62376
207396,62074
208545,62074
248178,62074
251721,62074
201837,62074
65067,11262
249486,62074
203775,11262
211632,11262
204780,56714
203871,34092
204780,34092
203871,56714
229473,56714
229473,34092
198801,1370
198801,62376
211236,56714
211236,34092
206673,62074
205731,62074
228729,56714
228729,34092
206514,62074
206412,62074
206484,62074
211641,62074
206763,62074
153138,56714
153138,34092
203256,1370
196722,62376
212112,1370
203256,62376
196722,1370
203271,1370
203271,62376
212112,62376
154032,56714
154032,34092
191247,62376
191247,1370
248550,11262
67764,56714
67764,34092
244680,62074
206772,34092
206964,56714
206964,34092
206772,56714
204480,11262
188343,1370
188343,62376
163377,62074
184950,62376
184950,1370
186987,11262
183387,56714
183387,34092
163101,34092
163101,56714
161208,34092
161208,56714
228753,62074
223071,62074
207618,56714
207618,34092
205905,1370
218061,1370
218061,62376
96444,1370
249579,62376
96444,62376
249579,1370
205905,62376
204243,62376
204243,1370
194883,62074
128604,1370
128604,62376
183468,56714
183468,34092
203796,1370
208341,62376
208341,1370
203796,62376
240912,62376
240912,1370
188100,56714
188100,34092
210120,62376
210120,1370
189045,56714
189045,34092
129204,62074
223071,34092
223071,56714
251721,34092
248178,56714
208545,56714
248178,34092
201837,34092
208545,34092
251721,56714
201837,56714
181101,62376
181101,1370
206799,62074
59700,56714
59700,34092
230331,34092
236775,56714
236775,34092
230331,56714
227616,62074
213114,62074
237840,56714
237840,34092
188331,56714
188331,34092
233091,1370
233091,62376
182292,62074
72918,62376
72918,1370
154803,1370
154803,62376
234018,62074
234972,62074
153642,62074
65328,11262
166128,1370
166128,62376
172503,34092
172503,56714
234156,62074
232035,62074
72918,56714
72918,34092
249159,11262
174195,62376
174195,1370
198855,1370
198855,62376
196302,34092
206856,56714
196302,56714
206856,34092
230286,62074
219231,11262
208758,11262
213114,34092
213114,56714
233970,56714
233970,34092
206799,56714
206799,34092
180195,56714
180195,34092
61824,56714
61824,34092
206748,33886
206748,50718
206748,63538
206748,30500
253578,11262
175293,34092
175293,56714
68676,34092
68676,56714
154758,34092
154758,56714
238263,57414
154119,34092
154119,56714
199479,34092
199479,56714
214194,56714
214194,34092
232068,56714
232068,34092
212220,1370
176403,62376
212220,62376
176403,1370
216108,56714
216108,34092
207600,34092
207600,56714
175293,1370
175293,62376
203724,62074
154869,62376
154869,1370
205959,62376
205959,1370
198981,62376
198981,1370
203445,11262
187650,1370
187650,62376
186987,62376
186987,1370
187224,56714
187224,34092
207219,56714
207219,34092
250362,1370
250362,62376
231057,62074
72918,62074
203328,62074
210000,62376
210000,1370
252210,34092
252210,56714
177474,62376
177474,1370
207240,62376
207240,1370
187875,56714
187875,34092
162603,34092
162603,56714
172695,11262
72645,56714
72645,34092
153279,62376
153279,1370
248796,11262
154098,62376
154098,1370
203727,62074
220713,62074
176403,57414
212220,57414
206811,62074
206406,62074
207144,62074
211533,62074
225501,62376
225501,1370
214506,11262
188343,11262
244158,11262
184104,1370
184104,62376
203073,11262
205731,56714
205731,34092
187221,1370
187221,62376
213102,56714
213102,34092
221331,56714
221331,34092
204771,56714
204771,34092
247029,62074
206748,63510
245154,34092
245154,56714
222750,62376
222750,1370
230331,11262
236775,11262
211386,62074
186378,62074
162984,34092
162984,56714
232269,62074
181101,56714
181101,34092
203511,1370
203511,62376
240939,34092
240939,56714
248682,56714
248682,34092
209094,56714
209094,34092
209796,1370
209796,62376
229536,56714
229536,34092
61899,11262
188787,34092
188787,56714
176577,62074
153642,56714
153642,34092
162795,62376
162795,1370
247983,34092
247983,56714
195372,57414
71301,56714
71301,34092
207396,1370
207396,62376
228753,34092
228753,56714
210678,62074
227115,62074
250434,1370
250434,62376
244092,1370
244092,62376
68496,34092
68496,56714
192771,62074
229521,62074
66378,62074
210846,62074
251085,62074
59703,62074
205728,62074
250629,62074
203889,62074
158016,62074
221151,62074
205122,62074
199860,62074
203502,62074
222204,1370
222204,62376
198855,62074
62817,56714
62817,34092
250947,62074
203277,11262
208572,57414
221526,57414
210690,57414
211407,62074
208500,62074
184104,62074
249513,62074
252696,1370
224526,1370
224526,62376
252696,62376
195372,56714
195372,34092
180195,1370
180195,62376
154041,56714
154041,34092
199854,56714
199854,34092
208500,34092
208500,56714
153048,62376
153048,1370
206349,62074
217494,62376
217494,1370
248202,62376
248202,1370
192549,34092
192549,56714
247029,62376
247029,1370
154770,56714
154770,34092
209073,34092
209073,56714
246618,57414
192942,62074
207597,56714
207597,34092
167316,62376
167316,1370
188196,1370
188196,62376
223554,34092
252774,34092
223554,56714
252774,56714
172503,62074
128763,34092
128763,56714
203829,56714
203829,34092
205959,62074
166437,34092
166437,56714
240939,57414
189045,62376
189045,1370
248373,62074
154041,62074
225501,57414
166995,34092
166995,56714
244092,62074
208554,62074
198873,11262
246054,34092
246054,56714
208794,34092
208794,56714
153600,56714
153600,34092
234018,56714
234972,34092
234018,34092
234972,56714
207927,56714
207927,34092
157416,62074
205722,62074
219048,62074
72930,57414
165684,1370
165684,62376
240912,34092
240912,56714
244173,62376
244173,1370
189009,34092
189009,56714
207330,1370
207330,62376
212430,62376
227295,62376
227295,1370
212430,1370
128334,62074
197034,11262
60864,62074
209094,62376
209094,1370
211476,1370
211476,62376
163101,62074
183576,56714
164007,62376
164007,1370
183576,34092
211812,62376
211812,1370
212220,63510
176403,63510
162843,11262
72108,56714
72108,34092
206964,62074
206772,62074
197286,57414
250653,57414
227310,57414
204375,1370
204375,62376
67335,62376
67335,1370
238263,63510
56871,62376
56871,1370
249687,11262
230010,1370
230010,62376
208053,34092
208053,56714
249159,56714
249159,34092
252210,62074
197529,34092
197529,56714
249207,62376
249207,1370
207222,1370
207222,62376
174513,34092
174513,56714
230286,1370
230286,62376
204228,11262
163251,62376
163251,1370
182292,34092
182292,56714
66879,34092
66879,56714
154119,1370
154119,62376
203727,34092
203727,56714
238263,62074
208524,57414
212571,57414
242412,57414
211989,56714
211989,34092
211386,62376
211386,1370
186378,62376
186378,1370
224208,34092
224208,56714
211989,62074
241389,62376
241389,1370
200964,11262
154821,34092
154821,56714
161787,62376
161787,1370
203073,56714
203073,34092
128334,1370
128334,62376
207243,56714
207243,34092
154167,34092
154167,56714
224841,1370
224841,62376
211947,57414
207618,62376
207618,1370
211473,34092
211473,56714
217782,11262
186177,34092
186177,56714
153867,62376
153867,1370
247260,57414
221247,57414
187875,62074
187659,62376
187659,1370
200364,1370
200364,62376
208566,56714
208566,34092
72561,11262
88920,34092
88920,56714
240912,62074
232029,57414
224526,56714
252696,56714
224526,34092
252696,34092
163044,1370
163044,62376
244971,57414
188637,34092
188637,56714
179790,62376
179790,1370
129135,34092
129135,56714
192300,34092
192300,56714
188100,62376
188100,1370
209793,11262
183363,57414
203166,1370
203166,62376
153642,1370
153642,62376
64365,34092
64365,56714
161208,62376
161208,1370
210045,62376
210045,1370
186882,11262
194409,56714
194409,34092
248202,57414
224931,62376
224931,1370
200364,56714
200364,34092
246963,34092
246963,56714
163377,34092
163377,56714
204657,1370
204657,62376
248682,62074
162984,62074
128526,34092
128526,56714
243408,62074
249486,34092
249486,56714
160029,57414
209622,62074
233091,62074
155337,62376
155337,1370
188604,56714
188604,34092
59700,62376
59700,1370
204717,11262
203811,62376
203811,1370
205812,1370
205812,62376
220269,57414
187659,57414
223728,56714
223728,34092
208566,62074
188604,62074
88821,1370
165750,62376
165750,1370
88821,62376
203271,34092
203274,56714
203271,56714
203274,34092
212112,34092
203256,34092
203256,56714
212112,56714
196722,34092
196722,56714
212442,62074
154560,11262
204411,34092
204411,56714
154485,11262
164970,62074
210846,57414
251085,57414
192771,57414
229521,57414
158016,57414
203889,57414
59703,57414
199860,57414
205122,57414
221151,57414
250629,57414
66378,57414
203502,57414
205728,57414
195372,63510
184710,1370
184710,62376
234972,59822
234018,59822
234972,1304
234018,1304
154665,34092
154665,56714
60864,1370
60864,62376
225276,34092
225276,56714
225699,1370
225699,62376
211740,62376
211740,1370
184509,1370
184509,62376
222204,56714
222204,34092
208503,62074
242571,62074
251631,62074
160770,56714
160770,34092
212526,1370
212526,62376
62817,1370
62817,62376
249687,56714
249687,34092
203775,62376
203775,1370
248373,57414
250947,57414
244971,63510
153600,1370
153600,62376
224169,1370
224169,62376
183213,62074
251253,62074
226623,62074
196455,56714
196455,34092
242439,62376
242439,1370
251121,56714
251121,34092
198279,56714
198279,34092
177921,62376
177921,1370
211140,57414
183921,62376
183921,1370
231663,62074
221247,34092
221247,56714
25743,1370
25743,62376
164661,62376
164661,1370
253683,34092
253683,56714
172419,56714
172419,34092
183912,11262
162795,62074
219048,56714
219048,34092
176577,62376
176577,1370
196845,57414
203700,57414
230073,34092
230073,56714
231459,62376
231459,1370
183468,62074
156063,1370
156063,62376
199479,1370
199479,62376
65640,1370
65640,62376
67158,62376
67158,1370
207927,1370
207927,62376
187734,34092
188730,34092
187734,56714
188730,56714
207105,56714
207105,34092
218061,34092
205905,56714
96444,34092
96444,56714
249579,34092
218061,56714
205905,34092
249579,56714
210171,34092
210171,56714
253557,62074
206418,56714
206418,34092
214194,62074
158658,1370
158658,62376
247029,56714
247029,34092
250653,62074
197286,62074
246804,11262
154551,11262
200508,1304
200508,59822
65577,62376
65577,1370
242610,34092
242610,56714
249297,56714
249297,34092
238827,56714
206955,34092
242232,56714
206955,56714
242232,34092
238827,34092
233814,11262
206847,62376
206847,1370
198882,63510
242151,63510
72930,62074
61824,57414
197034,62376
197034,1370
207330,62074
253671,1370
253671,62376
160029,62074
88920,62376
88920,1370
251169,62074
63876,57414
187221,62074
210045,62074
203820,62376
203820,1370
225276,62074
211236,62074
204228,62376
204228,1370
248205,34092
248205,56714
164007,62074
175878,1370
175878,62376
208341,56714
208341,34092
203796,34092
203796,56714
158742,34092
158742,56714
153792,11262
253557,62376
253557,1370
71301,1370
71301,62376
220728,62074
229473,62376
229473,1370
209796,63510
251121,62376
251121,1370
203073,62376
203073,1370
227973,1370
227973,62376
227670,1370
227670,62376
223071,1370
223071,62376
253335,34092
253335,56714
154740,62376
154740,1370
211965,62074
183387,62376
183387,1370
154803,34092
154803,56714
228729,1370
228729,62376
207243,62376
207243,1370
176643,62074
172587,62074
229977,62376
229977,1370
198945,34092
198945,56714
196845,62376
196845,1370
181101,57414
197529,1370
197529,62376
183366,57414
68676,62376
68676,1370
67764,62376
67764,1370
186177,62376
186177,1370
217380,62376
217380,1370
203259,62376
203439,1370
203259,1370
203439,62376
154869,34092
154869,56714
201798,1370
201798,62376
245154,1370
245154,62376
226140,1370
221331,1370
226140,62376
221331,62376
204774,34092
204774,56714
164970,1370
164970,62376
244158,1370
244158,62376
192159,62376
223518,62376
223518,1370
192159,1370
206847,62074
248202,62074
154032,1370
154032,62376
61899,62376
61899,1370
154167,1370
154167,62376
243408,62376
243408,1370
187806,57414
128538,57414
203700,1370
203700,62376
175809,57414
139272,57414
61824,63510
203775,34092
203775,56714
89013,56714
89013,34092
173613,1370
173613,62376
154542,62376
154542,1370
248292,1370
248292,62376
210000,56714
210000,34092
203871,1370
203871,62376
204780,62376
204780,1370
250362,34092
250362,56714
163578,56714
163578,34092
223782,62376
223782,1370
247974,11262
204483,11262
210168,34092
61692,34092
61692,56714
210168,56714
242151,59822
198882,59822
242151,1304
198882,1304
187650,11262
204657,56714
204657,34092
129081,62074
183468,1370
183468,62376
184104,34092
184104,56714
163044,62074
187962,62376
187962,1370
248205,1370
248205,62376
201798,34092
201798,56714
128334,57414
237804,56714
237804,34092
157767,34092
157767,56714
65328,1370
65328,62376
251967,62074
237840,62074
224931,34092
224931,56714
208872,57414
227670,34092
227973,34092
227973,56714
227670,56714
181746,56714
181746,34092
208053,62376
208053,1370
139272,56714
139272,34092
140277,62376
140277,1370
172503,1370
172503,62376
164007,34092
164007,56714
206439,62074
157224,34092
157224,56714
172419,1370
172419,62376
207600,57414
208503,57414
242571,57414
251631,57414
247956,62074
128901,1370
128901,62376
212892,1370
212892,62376
179853,56714
179853,34092
179790,62074
233970,62376
233970,1370
201564,1304
203301,59822
201564,59822
203706,59822
203295,59822
203301,1304
203295,1304
203706,1304
155043,62376
155043,1370
69060,1370
69060,62376
203151,1370
203151,62376
244092,34092
244092,56714
232035,59822
232035,1304
163578,57414
192714,62376
192714,1370
206514,34092
206484,34092
206484,56714
211641,34092
206763,34092
211641,56714
206763,56714
206412,34092
206514,56714
206412,56714
227292,62376
227292,1370
154821,62376
154821,1370
250977,11262
204144,34092
204144,56714
188787,57414
206361,62074
220713,1370
220713,62376
206418,33886
206418,50718
206418,30500
206418,63538
188100,62074
203811,56714
203811,34092
216108,62376
216108,1370
204771,57414
183363,56714
183363,34092
211473,1370
211473,62376
177474,62074
129081,56714
129081,34092
177921,34092
177921,56714
165786,1370
165786,62376
238536,57414
210633,63510
184710,62074
188685,1370
188685,62376
198534,1370
198534,62376
158742,62376
158742,1370
222759,57414
210171,62376
210171,1370
231663,56714
234120,56714
234120,34092
231663,34092
154770,62376
154770,1370
245976,1370
245976,62376
253683,62074
165717,16358
188700,16358
244041,62074
66879,62074
154827,57414
128526,62376
128526,1370
246963,62074
61344,62376
61344,1370
231459,62074
235335,56714
235335,34092
164457,62074
253335,62074
248292,34092
248292,56714
224841,62074
186882,62376
186882,1370
198945,62376
198945,1370
209796,57414
203871,57414
204780,57414
247956,1370
247956,62376
61344,30500
61344,50718
61344,33886
61344,63538
204093,11262
175809,62376
175809,1370
61824,1370
61824,62376
176643,56714
172587,56714
176643,34092
172587,34092
211632,56714
211632,34092
155055,62376
155055,1370
60762,34092
60762,56714
231876,34092
231876,56714
139272,62074
225699,56714
225699,34092
244278,1370
244278,62376
153867,62074
247260,34092
247260,56714
212211,62074
251643,62074
245976,56714
245976,34092
232035,57414
188961,34092
188961,56714
208788,63510
220011,1370
220011,62376
163377,1370
163377,62376
204717,62376
204717,1370
209796,34092
209796,56714
203820,57414
204144,1370
204144,62376
223554,62074
252774,62074
69060,34092
203151,56714
69060,56714
203151,34092
234120,62074
208554,57414
211140,60
189009,62074
245631,62376
245631,1370
192714,34092
192714,56714
200364,62074
164337,1370
164337,62376
215112,62074
203082,34092
203082,56714
238611,56714
238611,34092
196722,62074
212112,62074
203256,62074
203271,62074
203328,57414
232614,62074
172419,57414
211965,57414
198981,62074
203511,56714
203511,34092
186327,34092
186327,56714
207339,62074
252081,62074
217293,62074
207240,62074
156225,56714
156225,34092
154041,62376
154041,1370
242856,11262
248202,63510
203736,1370
203736,62376
187659,62074
210876,16358
216948,62074
225480,34092
225480,56714
216822,1370
216822,62376
192618,16358
245154,62074
211947,62074
154740,34092
154740,56714
227310,62074
128538,56714
128538,34092
223968,62376
223968,1370
210633,34092
210633,56714
211140,34092
211140,56714
210393,63510
234093,63510
155337,34092
155337,56714
212892,57414
198573,57414
188343,56714
188343,34092
217293,56714
217293,34092
187224,62376
187224,1370
157224,62074
187650,34092
